time,flux,flux_err
1328.5869325433407,9288.74,12.745017
1328.588321444245,9297.716,12.758047
1328.5897103451487,9281.964,12.7498045
1328.5910992460538,9269.981,12.735452
1328.5924881469587,9292.336,12.7522335
1328.593877047804,9296.627,12.761365
1328.5952659487084,9279.894,12.74518
1328.5966548496133,9298.334,12.755393
1328.5980437504588,9283.501,12.745717
1328.599432651363,9286.841,12.753207
1328.6008215522681,9294.149,12.756073
1328.602210453172,9272.47,12.743592
1328.603599354018,9284.352,12.746289
1328.604988254923,9269.14,12.745678
1328.606377155828,9281.439,12.746192
1328.607766056674,9299.142,12.756976
1328.6091549575779,9292.818,12.751121
1328.6105438584248,9280.936,12.748632
1328.611932759329,9272.959,12.750382
1328.6133216602327,9260.762,12.738699
1328.6147105610794,9280.109,12.754866
1328.6160994619838,9256.974,12.738718
1328.6174883628291,9277.981,12.746056
1328.618877263734,9281.907,12.7465
1328.620266164581,9298.646,12.752286
1328.6216550654847,9252.286,12.734403
1328.6230439663307,9278.724,12.755086
1328.6244328672358,9277.991,12.743078
1328.6258217680813,9282.956,12.748644
1328.6272106689855,9280.569,12.754811
1328.6285995698324,9266.54,12.740007
1328.629988470736,9284.121,12.757278
1328.6313773715822,9291.071,12.7508745
1328.6327662724873,9278.928,12.754665
1328.6341551733333,9293.11,12.757121
1328.6355440742375,9274.944,12.748111
1328.6369329750837,9272.568,12.747725
1328.63832187593,9257.596,12.734378
1328.6397107768341,9304.181,12.752682
1328.6410996776801,9270.193,12.756376
1328.6424885785264,9287.255,12.748966
1328.6438774794308,9278.163,12.752555
1328.6452663802768,9274.646,12.746122
1328.6466552811237,9278.8955,12.748592
1328.6480441820288,9288.202,12.747351
1328.649433082874,9284.911,12.7501135
1328.6508219837203,9302.706,12.7553835
1328.6522108846252,9291.462,12.759722
1328.6535997854705,9289.07,12.747003
1328.654988686317,9286.515,12.751626
1328.6563775871637,9297.556,12.750479
1328.6577664880672,9290.433,12.749926
1328.6591553889134,9272.963,12.754516
1328.66054428976,9310.305,12.747751
1328.6619331906063,9273.81,12.74296
1328.6633220914525,9305.629,12.760054
1328.6647109923567,9282.908,12.74456
1328.6660998932027,9277.963,12.749425
1328.6674887940492,9276.172,12.741048
1328.6688776948952,9280.816,12.748373
1328.6702665957412,9300.001,12.753063
1328.6716554965874,9264.061,12.734963
1328.6730443974336,9293.984,12.755446
1328.6744332982796,9272.682,12.745377
1328.6758221991847,9274.119,12.7400675
1328.6772111000307,9299.631,12.754599
1328.6786000008763,9286.23,12.754795
1328.6799889017232,9264.517,12.7334
1328.6813778025692,9300.313,12.759802
1328.6827667034147,9289.701,12.753745
1328.6841556042614,9279.717,12.7412405
1328.6855445051076,9308.488,12.756622
1328.6869334059536,9278.856,12.756988
1328.6883223068005,9286.564,12.750921
1328.6897112076465,9288.944,12.742334
1328.6911001084927,9280.734,12.747037
1328.692489009339,9298.877,12.759628
1328.693877910185,9256.201,12.735564
1328.695266811031,9295.646,12.7464075
1328.6966557118772,9277.993,12.74311
1328.6980446126652,9263.498,12.740696
1328.6994335135112,9266.405,12.740716
1328.7008224143572,9296.054,12.753618
1328.7022113152036,9276.191,12.753844
1328.7036002160503,9291.896,12.743511
1328.7049891168965,9276.824,12.75171
1328.7063780177418,9275.7705,12.74659
1328.7077669185303,9296.87,12.751526
1328.7091558193765,9291.698,12.7529335
1328.7105447202218,9280.644,12.739285
1328.7119336210687,9273.91,12.744432
1328.713322521915,9278.505,12.748356
1328.714711422702,9289.386,12.751425
1328.716100323549,9279.352,12.744666
1328.7174892243959,9292.782,12.7466135
1328.7188781252412,9274.798,12.745284
1328.7202670260292,9292.033,12.76282
1328.7216559268759,9279.225,12.744215
1328.723044827722,9283.39,12.741981
1328.724433728568,9290.785,12.748977
1328.7258226293561,9314.101,12.758707
1328.7272115302023,9316.11,12.755727
1328.7286004310483,9276.85,12.741266
1328.7299893318361,9275.845,12.744922
1328.731378232683,9277.85,12.743156
1328.7327671334708,9263.52,12.734497
1328.7341560343164,9274.07,12.738323
1328.7355449351633,9291.194,12.754373
1328.736933835951,9266.524,12.7427
1328.7383227367966,9292.974,12.757348
1328.7397116375853,9301.306,12.7507515
1328.7411005384313,9263.171,12.735859
1328.7424894392186,9284.896,12.747385
1328.7438783400653,9275.619,12.743347
1328.7452672408538,9279.229,12.756667
1328.7466561416993,9277.033,12.736327
1328.7480450425453,9259.687,12.734162
1328.749433943334,9294.235,12.754491
1328.7508228441213,9279.7295,12.743555
1328.7522117449673,9292.129,12.752592
1328.753600645756,9298.848,12.748786
1328.7549895466016,9271.864,12.7370405
1328.7563784473894,9290.29,12.751045
1328.7577673482363,9264.355,12.74556
1328.759156249024,9276.814,12.755095
1328.760545149812,9277.935,12.740993
1328.7619340506583,9287.187,12.762274
1328.7633229514468,9284.964,12.740233
1328.764711852293,9267.031,12.745864
1328.76610075308,9290.789,12.747997
1328.7674896538686,9285.606,12.748629
1328.7688785547148,9285.017,12.754482
1328.7702674555019,9270.111,12.748718
1328.7716563562906,9277.369,12.749792
1328.7730452570793,9276.924,12.744819
1328.7744341579248,9278.023,12.745507
1328.7758230587126,9291.428,12.761772
1328.7772119595013,9293.052,12.7528305
1328.7786008603466,9268.787,12.747058
1328.7799897611346,9279.856,12.747903
1328.7813786619233,9286.385,12.748334
1328.7827675627104,9305.721,12.759658
1328.7841564634984,9296.797,12.754206
1328.7855453643451,9272.603,12.743343
1328.7869342651331,9315.089,12.764221
1328.788323165921,9284.06,12.76377
1328.7911009674967,9291.04,12.7506075
1328.7924898682847,9294.945,12.7516775
1328.7938787690725,9296.721,12.761408
1328.7952676699188,9278.268,12.741212
1328.7966565707068,9265.175,12.746495
1328.7980454714946,9305.908,12.749679
1328.7994343722823,9287.704,12.760226
1328.8008232730704,9278.039,12.756926
1328.8022121738584,9275.577,12.747908
1328.8036010746468,9275.936,12.748778
1328.8049899754353,9283.222,12.761174
1328.8063788762227,9278.546,12.750804
1328.8077677770107,9285.3125,12.752648
1328.8091566777991,9272.394,12.743186
1328.8105455785865,9275.319,12.743304
1328.8119344793743,9290.602,12.751628
1328.813323380163,9287.892,12.75358
1328.8147122809503,9271.342,12.743171
1328.816101181738,9275.581,12.745723
1328.8174900825268,9269.008,12.745495
1328.8188789833146,9273.128,12.742584
1328.8202678841026,9266.633,12.738163
1328.8216567848324,9280.448,12.748375
1328.8230456856202,9284.139,12.742478
1328.824434586408,9270.098,12.745834
1328.825823487196,9300.085,12.754339
1328.827212387984,9293.607,12.756251
1328.8286012887718,9256.42,12.743841
1328.8299901895598,9288.089,12.75191
1328.8313790902896,9267.528,12.747163
1328.832767991078,9274.429,12.747245
1328.834156891866,9263.923,12.735396
1328.8355457926532,9293.045,12.7581005
1328.8369346933835,9261.633,12.732604
1328.8383235941715,9284.673,12.747904
1328.8397124949586,9281.372,12.744275
1328.8411013957473,9287.744,12.744248
1328.842490296477,9276.705,12.748056
1328.843879197265,9268.051,12.739884
1328.8452680980536,9282.662,12.741299
1328.8466569987834,9293.469,12.7464485
1328.8480458995712,9314.681,12.7596
1328.849434800359,9284.924,12.747051
1328.8508237010888,9281.097,12.748662
1328.8522126018768,9279.924,12.738093
1328.8536015026646,9299.114,12.761398
1328.8549904033944,9299.726,12.745699
1328.8563793041824,9273.247,12.745947
1328.857768204912,9292.501,12.738859
1328.8591571056998,9304.843,12.752236
1328.8605460064884,9265.897,12.741835
1328.861934907218,9281.744,12.741352
1328.8633238080054,9279.36,12.741015
1328.8647127087359,9305.981,12.750554
1328.8661016095236,9255.348,12.735556
1328.8674905102528,9281.084,12.740931
1328.8688794110415,9272.636,12.7282295
1328.870268311771,9289.24,12.744669
1328.8716572125584,9272.119,12.733148
1328.8730461132886,9290.95,12.750686
1328.874435014077,9274.562,12.7359085
1328.8758239148062,9277.762,12.735786
1328.877212815536,9277.52,12.733116
1328.8786017163245,9276.414,12.728368
1328.8799906170536,9284.785,12.730134
1328.8813795178414,9270.241,12.729327
1328.882768418572,9279.99,12.740884
1328.8841573193015,9268.956,12.730693
1328.8855462200895,9297.482,12.74066
1328.8869351208193,9266.4795,12.721964
1328.8883240215498,9274.743,12.734244
1328.8897129223376,9272.204,12.729618
1328.8911018230667,9289.226,12.735948
1328.892490723797,9282.999,12.729553
1328.893879624585,9280.797,12.737159
1328.895268525314,9277.607,12.73009
1328.8966574260442,9301.958,12.737584
1328.8980463267742,9293.788,12.734864
1328.8994352275613,9281.915,12.731916
1328.9008241282916,9275.769,12.726867
1328.902213029022,9261.432,12.722673
1328.9036019297512,9284.193,12.729033
1328.9049908304808,9269.754,12.731276
1328.9063797312695,9288.796,12.729957
1328.9077686319984,9297.331,12.736587
1328.9091575327282,9296.86,12.732593
1328.9105464334586,9288.498,12.723685
1328.9119353341875,9302.167,12.740001
1328.9133242349174,9278.682,12.723646
1328.9147131356476,9298.342,12.738905
1328.9161020363774,9282.351,12.73497
1328.9174909371652,9267.961,12.722263
1328.9188798378948,9279.523,12.718978
1328.9202687386253,9286.853,12.726048
1328.921657639355,9276.946,12.7277775
1328.923046540084,9262.329,12.713453
1328.9244354408145,9290.444,12.7233515
1328.925824341544,9278.386,12.720129
1328.9272132422732,9262.422,12.712571
1328.9286021430037,9277.121,12.722411
1328.929991043734,9260.989,12.716967
1328.9313799444628,9270.225,12.721772
1328.9327688451929,9282.653,12.724667
1328.9341577459231,9274.804,12.720376
1328.935546646652,9271.844,12.715023
1328.9369355473236,9253.809,12.702351
1328.938324448054,9268.75,12.71922
1328.939713348783,9297.622,12.724461
1328.9411022495126,9272.953,12.709615
1328.942491150243,9284.529,12.714104
1328.9438800509727,9294.24,12.724889
1328.9452689517027,9305.078,12.728834
1328.9466578524323,9279.431,12.721475
1328.9480467531037,9284.738,12.718305
1328.9494356538335,9274.272,12.705846
1328.9508245545633,9279.755,12.707704
1328.9522134552928,9285.594,12.718859
1328.9536023560224,9278.035,12.716882
1328.954991256694,9276.32,12.709886
1328.9563801574238,9267.279,12.706791
1328.9577690581543,9292.104,12.709834
1328.959157958884,9285.518,12.711512
1328.9605468595553,9279.881,12.714563
1328.9619357602858,9281.429,12.707371
1328.963324661015,9262.209,12.706374
1328.9647135616863,9279.732,12.709756
1328.9661024624168,9280.915,12.70758
1328.9674913631457,9280.342,12.710504
1328.9688802638173,9277.816,12.710204
1328.9702691645477,9285.6045,12.711563
1328.9716580652773,9264.918,12.696756
1328.9730469659487,9265.11,12.698575
1328.9744358666785,9286.584,12.707912
1328.97582476735,9290.014,12.716071
1328.9772136680797,9296.824,12.720222
1328.978602568751,9278.939,12.700217
1328.979991469481,9272.917,12.705445
1328.9813803702107,9288.949,12.702243
1328.982769270882,9281.263,12.707346
1328.9841581716119,9269.859,12.705715
1328.985547072284,9275.851,12.701498
1328.9869359730137,9268.234,12.691275
1328.9883248736844,9286.793,12.70795
1328.989713774415,9282.766,12.702586
1328.9911026750865,9280.612,12.700352
1328.9924915757572,9293.84,12.708005
1328.9938804764877,9288.176,12.706763
1328.995269377159,9283.598,12.704667
1328.9966582778882,9295.489,12.708039
1328.9980471785605,9288.861,12.7051
1328.9994360792325,9287.823,12.701336
1329.0008249799623,9308.164,12.714265
1329.0022138806337,9280.522,12.698289
1329.0036027813635,9267.94,12.706717
1329.004991682035,9282.739,12.697675
1329.0063805827065,9292.415,12.709135
1329.0077694833778,9302.574,12.723835
1329.0091583841076,9278.506,12.692584
1329.0105472847792,9281.606,12.705379
1329.0119361854506,9268.134,12.695331
1329.013325086181,9270.908,12.693458
1329.0147139868525,9298.076,12.711912
1329.0161028875234,9293.158,12.699176
1329.0174917881957,9305.486,12.70916
1329.0188806889253,9285.1045,12.705379
1329.0202695895962,9277.592,12.69938
1329.0216584902682,9289.752,12.696982
1329.0230473909398,9306.915,12.712783
1329.0244362916105,9287.813,12.699923
1329.0258251922826,9281.785,12.700027
1329.027214093013,9278.225,12.686642
1329.028602993684,9263.099,12.690415
1329.0299918943554,9295.137,12.701506
1329.0313807950276,9265.393,12.693461
1329.0327696956986,9282.847,12.694594
1329.03415859637,9262.575,12.693005
1329.0355474970422,9278.609,12.697876
1329.036936397713,9282.012,12.692506
1329.0383252983845,9293.635,12.700068
1329.0397141990568,9270.425,12.700197
1329.0411030997288,9295.98,12.70695
1329.0424920004004,9294.408,12.70241
1329.0438809010711,9273.168,12.688819
1329.0452698017432,9269.005,12.69561
1329.0466587024148,9267.489,12.690404
1329.0480476030855,9272.129,12.688516
1329.0494365037578,9267.063,12.6934
1329.0508254044294,9288.923,12.699934
1329.0522143051,9273.812,12.702849
1329.0536032057723,9269.38,12.693649
1329.0549921064446,9285.918,12.699719
1329.0563810071153,9279.381,12.700153
1329.057769907787,9276.283,12.691291
1329.0591588084592,9279.308,12.698764
1329.0605477090717,9289.374,12.709279
1329.0619366097433,9264.004,12.687277
1329.0633255104153,9297.308,12.717153
1329.064714411086,9283.6875,12.698499
1329.0661033117576,9276.321,12.702749
1329.0674922123715,9272.767,12.693668
1329.068881113043,9277.878,12.695121
1329.0702700137147,9284.253,12.706844
1329.071658914386,9292.063,12.698228
1329.0730478150576,9293.068,12.708122
1329.074436715671,9276.31,12.702376
1329.0758256163424,9287.95,12.695491
1329.0772145170147,9289.071,12.7057705
1329.0786034176278,9263.335,12.692376
1329.0799923182988,9273.227,12.691224
1329.081381218971,9281.816,12.701059
1329.082770119585,9273.638,12.699167
1329.0841590202556,9296.28,12.720365
1329.0855479209272,9277.494,12.695135
1329.086936821541,9295.396,12.70735
1329.088325722212,9269.21,12.6903305
1329.0897146228833,9271.736,12.693223
1329.0911035234974,9269.319,12.698946
1329.0924924241683,9289.404,12.7073
1329.0938813247815,9297.383,12.704028
1329.0952702254538,9281.8,12.701895
1329.096659126067,9275.396,12.700191
1329.0980480267385,9280.105,12.694294
1329.099436927352,9286.609,12.706654
1329.1008258280233,9252.559,12.68515
1329.1022147286365,9274.229,12.705186
1329.103603629308,9284.215,12.70082
1329.1049925299214,9286.903,12.704891
1329.1063814305928,9296.673,12.709634
1329.1077703312062,9270.05,12.698804
1329.1091592318778,9298.936,12.713561
1329.1105481324917,9276.648,12.701182
1329.1119370331633,9282.556,12.716339
1329.1133259337757,9293.659,12.711111
1329.1147148343896,9295.859,12.711008
1329.1161037350612,9296.19,12.707705
1329.1174926356746,9293.201,12.709654
1329.1188815362887,9274.827,12.699445
1329.1202704369593,9280.044,12.705361
1329.1216593375727,9276.919,12.703919
1329.1230482381866,9275.029,12.709382
1329.1244371388582,9279.779,12.709394
1329.1258260394713,9292.824,12.709976
1329.1272149400845,9283.204,12.70941
1329.1286038406981,9284.371,12.706339
1329.1299927413695,9282.5,12.706313
1329.1313816419827,9276.238,12.700416
1329.132770542596,9283.266,12.710324
1329.1341594432095,9282.553,12.707787
1329.1355483438808,9282.218,12.703567
1329.136937244494,9301.157,12.728048
1329.138326145108,9277.066,12.70659
1329.1397150457212,9285.528,12.714857
1329.141103946334,9271.581,12.699587
1329.142492846948,9306.297,12.722816
1329.1438817476194,9288.645,12.716861
1329.145270648232,9275.305,12.701895
1329.1480484494593,9280.082,12.704997
1329.149437350072,9274.971,12.706678
1329.150826250686,9299.292,12.715597
1329.1522151512997,9274.066,12.705097
1329.1536040519125,9275.071,12.705789
1329.1549929525258,9296.048,12.721574
1329.1563818531397,9270.094,12.707119
1329.157770753753,9285.572,12.714756
1329.1591596543665,9287.213,12.71076
1329.1605485549796,9285.119,12.7109375
1329.1619374555928,9286.265,12.704659
1329.1633263562064,9264.541,12.7022085
1329.1647152568196,9290.571,12.710935
1329.1661041574337,9279.258,12.70409
1329.1674930580468,9282.739,12.7227955
1329.1688819586595,9284.312,12.721485
1329.1702708592734,9258.18,12.699746
1329.1716597598868,9278.999,12.71328
1329.173048660441,9266.309,12.694346
1329.174437561055,9284.385,12.7002945
1329.1758264616685,9303.121,12.717926
1329.177215362281,9292.841,12.704882
1329.1786042628949,9278.863,12.71799
1329.179993163509,9273.151,12.706202
1329.1813820640634,9288.443,12.707404
1329.1827709646766,9284.597,12.706556
1329.1841598652907,9300.55,12.717893
1329.1855487659031,9279.619,12.722359
1329.1869376664583,9276.077,12.709183
1329.1883265670724,9284.338,12.720307
1329.1911043682983,9290.279,12.712027
1329.192493268854,9281.958,12.712959
1329.1938821694673,9282.821,12.7102375
1329.1952710700805,9298.816,12.721023
1329.1966599706354,9301.655,12.7196665
1329.1980488712495,9274.324,12.711301
1329.199437771863,9266.466,12.7068615
1329.2008266724172,9274.191,12.705138
1329.2036044735862,9287.612,12.717148
1329.204993374199,9285.69,12.710213
1329.206382274813,9290.054,12.725345
1329.2077711753686,9273.218,12.705934
1329.2091600759811,9281.978,12.710004
1329.2105489765365,9301.385,12.727652
1329.2119378771504,9280.847,12.714522
1329.2133267777047,9281.882,12.715913
1329.214715678318,9275.118,12.70362
1329.2161045788737,9265.723,12.701817
1329.217493479487,9278.944,12.704215
1329.2188823800423,9271.81,12.705531
1329.2202712806554,9275.038,12.710856
1329.2216601812104,9269.466,12.701787
1329.223049081824,9289.885,12.714519
1329.224437982379,9279.737,12.708586
1329.225826882934,9283.743,12.7079525
1329.2272157835473,9283.389,12.711604
1329.2286046841025,9291.03,12.718351
1329.2299935847157,9274.47,12.702671
1329.2313824852715,9280.792,12.702727
1329.2327713858265,9271.711,12.701372
1329.2341602864392,9287.304,12.701316
1329.23693808755,9258.695,12.694398
1329.238326988105,9286.769,12.709371
1329.239715888719,9285.654,12.705345
1329.2411047892735,9286.657,12.70884
1329.2424936898285,9325.501,12.723153
1329.2438825904426,9289.083,12.711929
1329.2452714909975,9268.364,12.696002
1329.2466603915527,9265.256,12.702265
1329.248049292108,9278.425,12.696054
1329.2494381926629,9270.496,12.701742
1329.250827093276,9292.054,12.706515
1329.2522159938312,9271.969,12.702182
1329.2536048943864,9287.618,12.706641
1329.2549937949414,9288.969,12.703072
1329.2563826954963,9285.296,12.705759
1329.2577715960517,9304.816,12.723391
1329.2591604966074,9278.032,12.700406
1329.2605493971625,9276.364,12.707635
1329.261938297775,9287.682,12.703786
1329.2633271983307,9307.527,12.722059
1329.2647160988859,9272.774,12.700599
1329.2661049994401,9279.775,12.701315
1329.267493899996,9297.027,12.713826
1329.2688828005512,9270.296,12.700811
1329.2702717011055,9258.587,12.693256
1329.2716606016613,9265.363,12.691442
1329.2730495022172,9272.799,12.700128
1329.2744384027721,9279.876,12.703354
1329.275827303327,9294.428,12.706044
1329.2772162038823,9285.389,12.703665
1329.2786051044375,9287.2705,12.70707
1329.2799940049342,9295.306,12.7019825
1329.2813829054894,9278.073,12.695915
1329.2827718060446,9283.172,12.697019
1329.2841607065996,9279.302,12.698713
1329.2855496071545,9276.65,12.708209
1329.2869385077104,9293.63,12.705295
1329.2883274082653,9282.946,12.692079
1329.2897163088198,9283.378,12.697805
1329.2911052093175,9303.729,12.709959
1329.2924941098725,9273.297,12.696956
1329.293883010427,9286.623,12.699149
1329.2952719109828,9293.129,12.697158
1329.2966608115378,9274.427,12.689858
1329.298049712034,9268.815,12.700179
1329.2994386125897,9269.594,12.686098
1329.3008275131454,9281.312,12.691701
1329.3022164136999,9282.184,12.694588
1329.3036053141966,9268.266,12.685991
1329.3049942147525,9291.886,12.695662
1329.306383115307,9269.534,12.691579
1329.3077720158037,9261.768,12.687668
1329.3091609163596,9266.272,12.6843
1329.310549816914,9309.322,12.701316
1329.3119387174108,9277.829,12.692687
1329.3133276179667,9289.518,12.694639
1329.3147165184644,9281.504,12.689321
1329.3161054190193,9279.846,12.690328
1329.3174943195738,9314.714,12.7037525
1329.3188832200713,9287.741,12.689153
1329.3202721206264,9291.207,12.703089
1329.3216610211225,9257.301,12.67835
1329.3230499216781,9289.735,12.692927
1329.3244388221751,9300.953,12.702495
1329.3258277227294,9285.149,12.690306
1329.327216623227,9278.177,12.697024
1329.328605523783,9266.258,12.679651
1329.3299944242792,9290.836,12.694822
1329.3313833248342,9276.772,12.691399
1329.3327722253318,9270.332,12.679488
1329.334161125886,9300.464,12.705502
1329.335550026383,9295.63,12.686605
1329.336938926939,9283.373,12.686971
1329.338327827435,9294.337,12.68578
1329.339716727932,9274.34,12.685795
1329.3411056284876,9286.386,12.688604
1329.3424945289846,9267.493,12.681353
1329.3438834294814,9312.122,12.70441
1329.3452723300363,9269.81,12.680406
1329.3466612305333,9263.144,12.683861
1329.3480501310303,9291.179,12.68421
1329.3494390315852,9288.228,12.697069
1329.3508279320822,9301.759,12.690443
1329.3522168325792,9272.438,12.682709
1329.353605733076,9285.286,12.693465
1329.3549946336318,9277.864,12.67525
1329.3563835341292,9284.698,12.68481
1329.3577724346253,9283.128,12.6895485
1329.3591613351225,9304.623,12.702594
1329.3605502356781,9290.738,12.687909
1329.3619391361742,9280.005,12.679127
1329.3633280366712,9280.198,12.67468
1329.3647169371686,9303.301,12.698504
1329.366105837665,9290.681,12.685021
1329.3674947381617,9264.97,12.67612
1329.3688836386593,9278.122,12.682149
1329.3702725392143,9258.079,12.681576
1329.3716614397115,9258.667,12.664006
1329.3730503402082,9307.986,12.695035
1329.374439240705,9288.981,12.688935
1329.375828141202,9271.041,12.676568
1329.377217041699,9278.777,12.677998
1329.3786059421957,9274.755,12.675127
1329.3799948426924,9291.056,12.675676
1329.3813837431894,9285.066,12.673639
1329.3827726436864,9267.685,12.679125
1329.384161544184,9266.932,12.67228
1329.3855504446808,9283.236,12.686931
1329.386939345177,9308.707,12.692746
1329.3897171461715,9283.598,12.675086
1329.3911060466676,9286.057,12.684115
1329.392494947165,9276.729,12.685813
1329.3938838476038,9287.783,12.6956005
1329.3952727481008,9301.58,12.685383
1329.3966616485984,9283.079,12.6846485
1329.3980505490952,9281.807,12.682695
1329.399439449592,9270.501,12.680529
1329.400828350089,9299.712,12.691264
1329.4022172505859,9268.804,12.677821
1329.4036061510244,9272.944,12.679923
1329.4049950515212,9263.724,12.683606
1329.4063839520184,9300.366,12.689571
1329.407772852515,9278.951,12.684671
1329.4091617529537,9274.836,12.681346
1329.4105506534506,9279.491,12.679602
1329.411939553948,9278.42,12.681455
1329.413328454445,9281.592,12.680188
1329.414717354883,9269.388,12.67589
1329.4161062553806,9267.17,12.676618
1329.4174951558775,9295.405,12.684544
1329.4188840563154,9277.567,12.691172
1329.420272956813,9277.929,12.680324
1329.4216618573107,9277.167,12.6794615
1329.4230507577486,9268.637,12.684467
1329.4244396582455,9304.241,12.687332
1329.425828558743,9280.908,12.672191
1329.4272174591808,9268.9375,12.673288
1329.428606359678,9279.107,12.677301
1329.4299952601173,9291.795,12.683732
1329.4313841606133,9289.475,12.690065
1329.432773061052,9295.405,12.685411
1329.4341619615495,9254.918,12.667162
1329.435550861989,9286.887,12.695854
1329.4369397624857,9282.33,12.68148
1329.4383286629238,9276.2705,12.671002
1329.4397175634215,9276.652,12.678499
1329.44110646386,9272.144,12.674272
1329.4424953643563,9265.612,12.672085
1329.4438842647958,9274.609,12.675483
1329.4452731652925,9273.93,12.676828
1329.4466620657306,9272.147,12.678381
1329.4480509661698,9293.482,12.686152
1329.4494398666673,9265.782,12.680076
1329.4508287671053,9286.576,12.689428
1329.452217667602,9271.745,12.677914
1329.4536065680416,9282.703,12.67464
1329.4549954684796,9298.369,12.692294
1329.4563843689764,9260.072,12.670127
1329.4577732694158,9270.61,12.678492
1329.459162169854,9277.429,12.680086
1329.4605510703507,9293.503,12.686627
1329.4619399707901,9290.655,12.686282
1329.4633288712287,9280.918,12.678294
1329.4647177716674,9262.779,12.672802
1329.4661066721644,9271.01,12.675488
1329.467495572603,9273.518,12.676081
1329.4688844730415,9285.246,12.681238
1329.4716622739195,9280.297,12.684245
1329.4730511744165,9248.694,12.667118
1329.4744400748543,9281.958,12.684716
1329.4758289752938,9269.508,12.68241
1329.4772178757332,9280.327,12.6834345
1329.4786067761713,9283.276,12.686115
1329.4799956766099,9264.404,12.6684065
1329.4813845770493,9285.975,12.691638
1329.4827734774872,9294.305,12.689381
1329.484162377926,9275.227,12.686754
1329.4855512783652,9290.521,12.684156
1329.4869401788612,9266.648,12.681468
1329.4883290793002,9265.309,12.690834
1329.4897179797395,9277.526,12.678254
1329.4911068801782,9308.566,12.689693
1329.4924957806168,9280.289,12.684031
1329.4938846810553,9281.666,12.686358
1329.495273581494,9266.697,12.674291
1329.4966624818746,9269.561,12.678827
1329.4980513823132,9271.724,12.685427
1329.499440282752,9297.975,12.694889
1329.5008291831907,9287.139,12.687761
1329.5022180836293,9270.553,12.686093
1329.5036069840678,9265.446,12.676492
1329.5049958845073,9300.803,12.695235
1329.5063847849458,9273.291,12.681316
1329.5077736853839,9285.057,12.689405
1329.5091625858233,9277.901,12.689779
1329.5105514862037,9288.321,12.695069
1329.5119403866424,9287.183,12.705072
1329.5133292870817,9292.229,12.701393
1329.5147181875197,9272.017,12.681916
1329.5161070879583,9308.945,12.701932
1329.5174959883395,9305.739,12.7071
1329.518884888778,9287.793,12.689671
1329.5202737892168,9309.355,12.7015295
1329.5216626896556,9258.017,12.683545
1329.523051590036,9283.459,12.69613
1329.5244404904747,9264.923,12.681488
1329.5258293909135,9263.455,12.6794195
1329.5272182912938,9287.102,12.70093
1329.5286071917324,9288.643,12.69738
1329.5299960921711,9279.431,12.695156
1329.5313849925517,9270.628,12.687532
1329.5327738929911,9287.981,12.699468
1329.5341627933715,9257.276,12.6813345
1329.5355516938096,9278.215,12.689006
1329.5369405942488,9258.724,12.691394
1329.5383294946294,9266.398,12.689756
1329.5397183950672,9245.247,12.68469
1329.5411072954482,9278.355,12.691645
1329.542496195887,9275.39,12.707331
1329.5438850962666,9302.483,12.705856
1329.545273996706,9288.255,12.699754
1329.5466628970873,9295.816,12.707078
1329.5480517975254,9301.215,12.709583
1329.5494406979058,9266.416,12.700394
1329.5508295983452,9267.277,12.690568
1329.5522184987256,9275.42,12.703181
1329.553607399164,9288.631,12.702589
1329.5549962995447,9279.479,12.697919
1329.5563851999257,9279.812,12.7053795
1329.5577741003647,9276.042,12.697279
1329.5591630007443,9262.008,12.686282
1329.5605519011835,9297.524,12.709161
1329.561940801564,9273.111,12.705067
1329.5633297019438,9287.656,12.711288
1329.5647186023832,9305.621,12.715326
1329.5661075027635,9279.4,12.704546
1329.5674964031434,9280.08,12.705204
1329.5688853035829,9283.448,12.703593
1329.5702742039641,9267.3125,12.696854
1329.5716631043438,9273.521,12.70805
1329.5730520047243,9282.546,12.702928
1329.5744409051636,9283.998,12.707113
1329.5758298055432,9288.115,12.711052
1329.5772187059238,9267.035,12.701904
1329.5786076063048,9263.534,12.701124
1329.5799965066847,9299.085,12.722541
1329.5813854071234,9275.834,12.714432
1329.5827743075045,9283.66,12.709904
1329.584163207885,9288.963,12.708874
1329.5855521082656,9292.41,12.709637
1329.586941008646,9300.077,12.72213
1329.5883299090262,9258.191,12.698604
1329.5897188094068,9270.625,12.700308
1329.5911077097874,9281.035,12.719118
1329.5924966101686,9280.639,12.712868
1329.5938855106072,9300.328,12.720988
1329.595274410987,9280.65,12.7089815
1329.596663311368,9275.454,12.709608
1329.598052211749,9287.476,12.7269125
1329.599441112129,9298.6455,12.722485
1329.6008300125093,9273.817,12.711856
1329.6022189128905,9286.832,12.717175
1329.6036078132704,9266.448,12.704735
1329.6049967136507,9298.286,12.723033
1329.6063856139738,9275.129,12.717878
1329.6077745143537,9285.401,12.71453
1329.609163414734,9276.09,12.712012
1329.6105523151152,9279.666,12.715452
1329.6119412154956,9282.317,12.716658
1329.613330115876,9287.331,12.71843
1329.6147190162567,9269.696,12.70972
1329.616107916637,9301.388,12.72379
1329.6174968170174,9282.252,12.718374
1329.6188857173397,9273.533,12.713032
1329.6202746177203,9281.052,12.71535
1329.6216635181006,9290.463,12.7348385
1329.623052418481,9258.562,12.715775
1329.6244413188033,9296.299,12.7338915
1329.6258302191843,9280.333,12.714349
