time,flux,flux_err
1371.5196371384586,24611.383,18.847973
1371.521026011198,24588.105,18.845522
1371.5224148839375,24598.225,18.860321
1371.523803756677,24615.059,18.858543
1371.5251926295327,24624.918,18.863443
1371.5265815022713,24613.836,18.855276
1371.5279703750107,24618.1,18.855734
1371.5293592477497,24620.547,18.851881
1371.5307481204877,24633.51,18.860369
1371.5321369933433,24616.791,18.855803
1371.5335258660825,24609.547,18.857466
1371.534914738822,24653.434,18.864302
1371.5363036115614,24595.723,18.84448
1371.5376924843004,24596.457,18.853655
1371.5390813571553,24649.271,18.867245
1371.5404702298943,24643.092,18.862064
